agent_nr,rate,noise,Self,Other,trial,strategy
37,0.65,0.2,1,1,57,LSWS
37,0.65,0.2,0,0,58,LSWS
37,0.65,0.2,1,1,59,LSWS
37,0.65,0.2,0,0,60,LSWS
37,0.65,0.2,1,1,61,LSWS
37,0.65,0.2,0,1,62,LSWS
37,0.65,0.2,0,0,63,LSWS
37,0.65,0.2,1,0,64,LSWS
37,0.65,0.2,1,0,65,LSWS
37,0.65,0.2,1,0,66,LSWS
37,0.65,0.2,1,1,67,LSWS
37,0.65,0.2,0,0,68,LSWS
37,0.65,0.2,1,0,69,LSWS
37,0.65,0.2,1,0,70,LSWS
37,0.65,0.2,1,0,71,LSWS
37,0.65,0.2,1,1,72,LSWS
37,0.65,0.2,0,1,73,LSWS
37,0.65,0.2,0,1,74,LSWS
37,0.65,0.2,0,1,75,LSWS
37,0.65,0.2,0,1,76,LSWS
37,0.65,0.2,0,1,77,LSWS
37,0.65,0.2,0,1,78,LSWS
37,0.65,0.2,0,1,79,LSWS
37,0.65,0.2,0,0,80,LSWS
37,0.65,0.2,1,1,81,LSWS
37,0.65,0.2,0,0,82,LSWS
37,0.65,0.2,1,1,83,LSWS
37,0.65,0.2,0,1,84,LSWS
37,0.65,0.2,1,1,85,LSWS
37,0.65,0.2,0,1,86,LSWS
37,0.65,0.2,0,0,87,LSWS
37,0.65,0.2,1,1,88,LSWS
37,0.65,0.2,0,0,89,LSWS
37,0.65,0.2,1,1,90,LSWS
37,0.65,0.2,0,1,91,LSWS
37,0.65,0.2,0,1,92,LSWS
37,0.65,0.2,1,1,93,LSWS
37,0.65,0.2,0,1,94,LSWS
37,0.65,0.2,0,0,95,LSWS
37,0.65,0.2,0,1,96,LSWS
37,0.65,0.2,0,0,97,LSWS
37,0.65,0.2,1,1,98,LSWS
37,0.65,0.2,0,1,99,LSWS
37,0.65,0.2,0,0,100,LSWS
37,0.65,0.2,0,1,101,LSWS
37,0.65,0.2,0,0,102,LSWS
37,0.65,0.2,1,1,103,LSWS
37,0.65,0.2,0,1,104,LSWS
37,0.65,0.2,0,0,105,LSWS
37,0.65,0.2,1,0,106,LSWS
37,0.65,0.2,1,0,107,LSWS
37,0.65,0.2,1,1,108,LSWS
37,0.65,0.2,0,0,109,LSWS
37,0.65,0.2,1,0,110,LSWS
37,0.65,0.2,1,0,111,LSWS
37,0.65,0.2,1,0,112,LSWS
37,0.65,0.2,1,0,113,LSWS
37,0.65,0.2,1,1,114,LSWS
37,0.65,0.2,0,1,115,LSWS
37,0.65,0.2,0,1,116,LSWS
37,0.65,0.2,0,1,117,LSWS
37,0.65,0.2,0,1,118,LSWS
37,0.65,0.2,0,1,119,LSWS
37,0.65,0.2,0,1,120,LSWS
38,0.65,0.2,1,0,1,LSWS
38,0.65,0.2,1,1,2,LSWS
38,0.65,0.2,0,1,3,LSWS
38,0.65,0.2,0,1,4,LSWS
38,0.65,0.2,0,0,5,LSWS
38,0.65,0.2,0,0,6,LSWS
38,0.65,0.2,1,1,7,LSWS
38,0.65,0.2,0,0,8,LSWS
38,0.65,0.2,1,1,9,LSWS
38,0.65,0.2,0,1,10,LSWS
38,0.65,0.2,0,1,11,LSWS
38,0.65,0.2,0,0,12,LSWS
38,0.65,0.2,1,1,13,LSWS
38,0.65,0.2,0,0,14,LSWS
38,0.65,0.2,0,1,15,LSWS
38,0.65,0.2,0,0,16,LSWS
38,0.65,0.2,0,0,17,LSWS
38,0.65,0.2,1,1,18,LSWS
38,0.65,0.2,0,1,19,LSWS
38,0.65,0.2,0,1,20,LSWS
38,0.65,0.2,1,0,21,LSWS
38,0.65,0.2,1,1,22,LSWS
38,0.65,0.2,1,0,23,LSWS
38,0.65,0.2,1,0,24,LSWS
38,0.65,0.2,1,0,25,LSWS
38,0.65,0.2,1,1,26,LSWS
38,0.65,0.2,0,1,27,LSWS
38,0.65,0.2,0,1,28,LSWS
38,0.65,0.2,0,0,29,LSWS
38,0.65,0.2,1,1,30,LSWS
38,0.65,0.2,1,1,31,LSWS
38,0.65,0.2,0,1,32,LSWS
38,0.65,0.2,1,0,33,LSWS
38,0.65,0.2,1,0,34,LSWS
38,0.65,0.2,1,1,35,LSWS
38,0.65,0.2,0,1,36,LSWS
38,0.65,0.2,0,1,37,LSWS
38,0.65,0.2,0,1,38,LSWS
38,0.65,0.2,0,1,39,LSWS
38,0.65,0.2,0,1,40,LSWS
38,0.65,0.2,0,1,41,LSWS
38,0.65,0.2,0,1,42,LSWS
38,0.65,0.2,0,0,43,LSWS
38,0.65,0.2,1,0,44,LSWS
38,0.65,0.2,1,0,45,LSWS
38,0.65,0.2,1,1,46,LSWS
38,0.65,0.2,0,0,47,LSWS
38,0.65,0.2,1,1,48,LSWS
38,0.65,0.2,0,0,49,LSWS
38,0.65,0.2,1,1,50,LSWS
38,0.65,0.2,0,1,51,LSWS
38,0.65,0.2,1,0,52,LSWS
38,0.65,0.2,1,1,53,LSWS
38,0.65,0.2,0,1,54,LSWS
38,0.65,0.2,0,1,55,LSWS
38,0.65,0.2,0,1,56,LSWS
38,0.65,0.2,0,1,57,LSWS
38,0.65,0.2,0,1,58,LSWS
38,0.65,0.2,0,0,59,LSWS
38,0.65,0.2,1,0,60,LSWS
38,0.65,0.2,0,1,61,LSWS
38,0.65,0.2,0,1,62,LSWS
38,0.65,0.2,1,1,63,LSWS
38,0.65,0.2,0,1,64,LSWS
38,0.65,0.2,0,0,65,LSWS
38,0.65,0.2,1,1,66,LSWS
38,0.65,0.2,0,1,67,LSWS
38,0.65,0.2,0,1,68,LSWS
38,0.65,0.2,0,0,69,LSWS
38,0.65,0.2,1,1,70,LSWS
38,0.65,0.2,0,1,71,LSWS
38,0.65,0.2,0,1,72,LSWS
38,0.65,0.2,0,1,73,LSWS
38,0.65,0.2,0,0,74,LSWS
38,0.65,0.2,1,0,75,LSWS
38,0.65,0.2,0,0,76,LSWS
38,0.65,0.2,1,0,77,LSWS
38,0.65,0.2,1,1,78,LSWS
38,0.65,0.2,0,0,79,LSWS
38,0.65,0.2,1,0,80,LSWS
38,0.65,0.2,1,0,81,LSWS
38,0.65,0.2,1,1,82,LSWS
38,0.65,0.2,0,0,83,LSWS
38,0.65,0.2,0,1,84,LSWS
38,0.65,0.2,0,1,85,LSWS
38,0.65,0.2,0,1,86,LSWS
38,0.65,0.2,0,0,87,LSWS
38,0.65,0.2,1,0,88,LSWS
38,0.65,0.2,1,0,89,LSWS
38,0.65,0.2,1,1,90,LSWS
38,0.65,0.2,0,1,91,LSWS
38,0.65,0.2,0,0,92,LSWS
38,0.65,0.2,1,0,93,LSWS
38,0.65,0.2,1,1,94,LSWS
38,0.65,0.2,0,1,95,LSWS
38,0.65,0.2,0,0,96,LSWS
38,0.65,0.2,1,0,97,LSWS
38,0.65,0.2,1,1,98,LSWS
38,0.65,0.2,1,1,99,LSWS
38,0.65,0.2,0,0,100,LSWS
38,0.65,0.2,1,0,101,LSWS
38,0.65,0.2,1,1,102,LSWS
38,0.65,0.2,0,0,103,LSWS
38,0.65,0.2,1,1,104,LSWS
38,0.65,0.2,0,0,105,LSWS
38,0.65,0.2,1,0,106,LSWS
38,0.65,0.2,1,0,107,LSWS
38,0.65,0.2,1,0,108,LSWS
38,0.65,0.2,1,1,109,LSWS
38,0.65,0.2,0,1,110,LSWS
38,0.65,0.2,1,1,111,LSWS
38,0.65,0.2,0,0,112,LSWS
38,0.65,0.2,1,1,113,LSWS
38,0.65,0.2,0,0,114,LSWS
38,0.65,0.2,1,0,115,LSWS
38,0.65,0.2,0,1,116,LSWS
38,0.65,0.2,0,1,117,LSWS
38,0.65,0.2,0,0,118,LSWS
38,0.65,0.2,1,0,119,LSWS
38,0.65,0.2,1,1,120,LSWS
39,0.65,0.2,0,1,1,LSWS
39,0.65,0.2,0,1,2,LSWS
39,0.65,0.2,0,1,3,LSWS
39,0.65,0.2,0,0,4,LSWS
39,0.65,0.2,1,1,5,LSWS
39,0.65,0.2,0,0,6,LSWS
39,0.65,0.2,1,0,7,LSWS
39,0.65,0.2,1,1,8,LSWS
39,0.65,0.2,1,1,9,LSWS
39,0.65,0.2,0,0,10,LSWS
39,0.65,0.2,1,1,11,LSWS
39,0.65,0.2,0,1,12,LSWS
39,0.65,0.2,0,1,13,LSWS
39,0.65,0.2,0,1,14,LSWS
39,0.65,0.2,0,1,15,LSWS
39,0.65,0.2,0,1,16,LSWS
39,0.65,0.2,0,1,17,LSWS
39,0.65,0.2,0,1,18,LSWS
39,0.65,0.2,0,0,19,LSWS
39,0.65,0.2,1,0,20,LSWS
39,0.65,0.2,1,1,21,LSWS
39,0.65,0.2,0,1,22,LSWS
39,0.65,0.2,0,1,23,LSWS
39,0.65,0.2,0,1,24,LSWS
39,0.65,0.2,0,1,25,LSWS
39,0.65,0.2,0,1,26,LSWS
39,0.65,0.2,0,1,27,LSWS
39,0.65,0.2,0,1,28,LSWS
39,0.65,0.2,0,0,29,LSWS
39,0.65,0.2,1,1,30,LSWS
39,0.65,0.2,0,1,31,LSWS
39,0.65,0.2,1,0,32,LSWS
39,0.65,0.2,1,1,33,LSWS
39,0.65,0.2,0,0,34,LSWS
39,0.65,0.2,1,0,35,LSWS
39,0.65,0.2,1,0,36,LSWS
39,0.65,0.2,1,1,37,LSWS
39,0.65,0.2,0,1,38,LSWS
39,0.65,0.2,0,0,39,LSWS
39,0.65,0.2,1,1,40,LSWS
39,0.65,0.2,0,1,41,LSWS
39,0.65,0.2,0,1,42,LSWS
39,0.65,0.2,0,1,43,LSWS
39,0.65,0.2,0,1,44,LSWS
39,0.65,0.2,0,1,45,LSWS
39,0.65,0.2,0,0,46,LSWS
39,0.65,0.2,1,0,47,LSWS
39,0.65,0.2,1,1,48,LSWS
39,0.65,0.2,0,1,49,LSWS
39,0.65,0.2,0,1,50,LSWS
39,0.65,0.2,0,1,51,LSWS
39,0.65,0.2,0,1,52,LSWS
39,0.65,0.2,0,1,53,LSWS
39,0.65,0.2,0,0,54,LSWS
39,0.65,0.2,1,1,55,LSWS
39,0.65,0.2,0,1,56,LSWS
39,0.65,0.2,0,0,57,LSWS
39,0.65,0.2,1,1,58,LSWS
39,0.65,0.2,0,1,59,LSWS
39,0.65,0.2,0,1,60,LSWS
39,0.65,0.2,0,0,61,LSWS
39,0.65,0.2,1,1,62,LSWS
39,0.65,0.2,1,0,63,LSWS
39,0.65,0.2,1,1,64,LSWS
39,0.65,0.2,0,0,65,LSWS
39,0.65,0.2,1,1,66,LSWS
39,0.65,0.2,0,1,67,LSWS
39,0.65,0.2,1,0,68,LSWS
39,0.65,0.2,1,1,69,LSWS
39,0.65,0.2,0,1,70,LSWS
39,0.65,0.2,0,0,71,LSWS
39,0.65,0.2,1,1,72,LSWS
39,0.65,0.2,0,1,73,LSWS
39,0.65,0.2,0,1,74,LSWS
39,0.65,0.2,0,1,75,LSWS
39,0.65,0.2,0,0,76,LSWS
39,0.65,0.2,1,1,77,LSWS
39,0.65,0.2,0,1,78,LSWS
39,0.65,0.2,0,0,79,LSWS
39,0.65,0.2,1,0,80,LSWS
39,0.65,0.2,1,0,81,LSWS
39,0.65,0.2,1,1,82,LSWS
39,0.65,0.2,0,1,83,LSWS
39,0.65,0.2,0,1,84,LSWS
39,0.65,0.2,0,1,85,LSWS
39,0.65,0.2,0,1,86,LSWS
39,0.65,0.2,0,1,87,LSWS
39,0.65,0.2,0,1,88,LSWS
39,0.65,0.2,0,0,89,LSWS
39,0.65,0.2,1,1,90,LSWS
39,0.65,0.2,0,1,91,LSWS
39,0.65,0.2,0,1,92,LSWS
39,0.65,0.2,0,1,93,LSWS
39,0.65,0.2,0,1,94,LSWS
39,0.65,0.2,0,1,95,LSWS
39,0.65,0.2,0,1,96,LSWS
39,0.65,0.2,0,1,97,LSWS
39,0.65,0.2,0,1,98,LSWS
39,0.65,0.2,0,0,99,LSWS
39,0.65,0.2,1,1,100,LSWS
39,0.65,0.2,1,1,101,LSWS
39,0.65,0.2,0,1,102,LSWS
39,0.65,0.2,0,0,103,LSWS
39,0.65,0.2,1,0,104,LSWS
39,0.65,0.2,1,1,105,LSWS
39,0.65,0.2,0,1,106,LSWS
39,0.65,0.2,0,0,107,LSWS
39,0.65,0.2,1,0,108,LSWS
39,0.65,0.2,1,1,109,LSWS
39,0.65,0.2,0,1,110,LSWS
39,0.65,0.2,0,0,111,LSWS
39,0.65,0.2,1,1,112,LSWS
39,0.65,0.2,0,0,113,LSWS
39,0.65,0.2,1,0,114,LSWS
39,0.65,0.2,1,1,115,LSWS
39,0.65,0.2,0,1,116,LSWS
39,0.65,0.2,0,1,117,LSWS
39,0.65,0.2,0,0,118,LSWS
39,0.65,0.2,1,0,119,LSWS
39,0.65,0.2,1,0,120,LSWS
40,0.65,0.2,0,1,1,LSWS
40,0.65,0.2,0,1,2,LSWS
40,0.65,0.2,0,1,3,LSWS
40,0.65,0.2,0,1,4,LSWS
40,0.65,0.2,0,1,5,LSWS
40,0.65,0.2,0,1,6,LSWS
40,0.65,0.2,0,1,7,LSWS
40,0.65,0.2,0,1,8,LSWS
40,0.65,0.2,0,0,9,LSWS
40,0.65,0.2,1,1,10,LSWS
40,0.65,0.2,0,1,11,LSWS
40,0.65,0.2,0,1,12,LSWS
40,0.65,0.2,0,1,13,LSWS
40,0.65,0.2,0,1,14,LSWS
40,0.65,0.2,0,1,15,LSWS
40,0.65,0.2,0,1,16,LSWS
40,0.65,0.2,0,0,17,LSWS
40,0.65,0.2,1,1,18,LSWS
40,0.65,0.2,0,0,19,LSWS
40,0.65,0.2,1,0,20,LSWS
40,0.65,0.2,1,0,21,LSWS
40,0.65,0.2,1,0,22,LSWS
40,0.65,0.2,1,1,23,LSWS
40,0.65,0.2,0,0,24,LSWS
40,0.65,0.2,1,1,25,LSWS
40,0.65,0.2,0,0,26,LSWS
40,0.65,0.2,1,1,27,LSWS
40,0.65,0.2,0,0,28,LSWS
40,0.65,0.2,1,0,29,LSWS
40,0.65,0.2,1,1,30,LSWS
40,0.65,0.2,0,0,31,LSWS
40,0.65,0.2,1,1,32,LSWS
40,0.65,0.2,0,0,33,LSWS
40,0.65,0.2,1,1,34,LSWS
40,0.65,0.2,0,0,35,LSWS
40,0.65,0.2,1,0,36,LSWS
40,0.65,0.2,1,0,37,LSWS
40,0.65,0.2,1,1,38,LSWS
40,0.65,0.2,0,0,39,LSWS
40,0.65,0.2,1,0,40,LSWS
40,0.65,0.2,1,1,41,LSWS
40,0.65,0.2,0,0,42,LSWS
40,0.65,0.2,1,1,43,LSWS
40,0.65,0.2,1,1,44,LSWS
40,0.65,0.2,0,0,45,LSWS
40,0.65,0.2,1,0,46,LSWS
40,0.65,0.2,1,0,47,LSWS
40,0.65,0.2,1,1,48,LSWS
40,0.65,0.2,0,1,49,LSWS
40,0.65,0.2,0,0,50,LSWS
40,0.65,0.2,1,0,51,LSWS
40,0.65,0.2,1,0,52,LSWS
40,0.65,0.2,0,1,53,LSWS
40,0.65,0.2,0,1,54,LSWS
40,0.65,0.2,0,0,55,LSWS
40,0.65,0.2,1,1,56,LSWS
40,0.65,0.2,0,1,57,LSWS
40,0.65,0.2,1,1,58,LSWS
40,0.65,0.2,0,0,59,LSWS
40,0.65,0.2,1,0,60,LSWS
40,0.65,0.2,1,1,61,LSWS
40,0.65,0.2,0,1,62,LSWS
40,0.65,0.2,0,1,63,LSWS
40,0.65,0.2,0,1,64,LSWS
40,0.65,0.2,0,0,65,LSWS
40,0.65,0.2,1,0,66,LSWS
40,0.65,0.2,1,0,67,LSWS
40,0.65,0.2,1,1,68,LSWS
40,0.65,0.2,0,1,69,LSWS
40,0.65,0.2,0,0,70,LSWS
40,0.65,0.2,1,1,71,LSWS
40,0.65,0.2,0,1,72,LSWS
40,0.65,0.2,0,1,73,LSWS
40,0.65,0.2,0,1,74,LSWS
40,0.65,0.2,0,1,75,LSWS
40,0.65,0.2,0,1,76,LSWS
40,0.65,0.2,0,1,77,LSWS
40,0.65,0.2,0,1,78,LSWS
40,0.65,0.2,0,0,79,LSWS
40,0.65,0.2,1,1,80,LSWS
40,0.65,0.2,0,1,81,LSWS
40,0.65,0.2,0,0,82,LSWS
40,0.65,0.2,1,0,83,LSWS
40,0.65,0.2,1,0,84,LSWS
40,0.65,0.2,0,1,85,LSWS
40,0.65,0.2,0,1,86,LSWS
40,0.65,0.2,0,0,87,LSWS
40,0.65,0.2,1,0,88,LSWS
40,0.65,0.2,1,1,89,LSWS
40,0.65,0.2,0,1,90,LSWS
40,0.65,0.2,0,1,91,LSWS
40,0.65,0.2,0,1,92,LSWS
40,0.65,0.2,0,1,93,LSWS
40,0.65,0.2,0,1,94,LSWS
40,0.65,0.2,0,0,95,LSWS
40,0.65,0.2,1,1,96,LSWS
40,0.65,0.2,0,1,97,LSWS
40,0.65,0.2,0,1,98,LSWS
40,0.65,0.2,0,1,99,LSWS
40,0.65,0.2,0,0,100,LSWS
40,0.65,0.2,0,1,101,LSWS
40,0.65,0.2,0,0,102,LSWS
40,0.65,0.2,1,0,103,LSWS
40,0.65,0.2,1,1,104,LSWS
40,0.65,0.2,0,1,105,LSWS
40,0.65,0.2,0,1,106,LSWS
40,0.65,0.2,0,1,107,LSWS
40,0.65,0.2,0,1,108,LSWS
40,0.65,0.2,0,1,109,LSWS
40,0.65,0.2,0,1,110,LSWS
40,0.65,0.2,0,0,111,LSWS
40,0.65,0.2,1,1,112,LSWS
40,0.65,0.2,0,0,113,LSWS
40,0.65,0.2,0,0,114,LSWS
40,0.65,0.2,1,0,115,LSWS
40,0.65,0.2,1,0,116,LSWS
40,0.65,0.2,1,1,117,LSWS
40,0.65,0.2,0,0,118,LSWS
40,0.65,0.2,1,1,119,LSWS
40,0.65,0.2,0,0,120,LSWS
41,0.65,0.2,1,1,1,LSWS
41,0.65,0.2,0,1,2,LSWS
41,0.65,0.2,0,1,3,LSWS
41,0.65,0.2,0,1,4,LSWS
41,0.65,0.2,0,1,5,LSWS
41,0.65,0.2,0,1,6,LSWS
41,0.65,0.2,0,1,7,LSWS
41,0.65,0.2,0,1,8,LSWS
41,0.65,0.2,0,1,9,LSWS
41,0.65,0.2,0,0,10,LSWS
41,0.65,0.2,1,0,11,LSWS
41,0.65,0.2,1,1,12,LSWS
41,0.65,0.2,1,0,13,LSWS
41,0.65,0.2,1,0,14,LSWS
41,0.65,0.2,1,1,15,LSWS
41,0.65,0.2,1,1,16,LSWS
41,0.65,0.2,0,1,17,LSWS
41,0.65,0.2,0,0,18,LSWS
41,0.65,0.2,1,1,19,LSWS
41,0.65,0.2,0,0,20,LSWS
41,0.65,0.2,1,1,21,LSWS
41,0.65,0.2,0,1,22,LSWS
41,0.65,0.2,0,0,23,LSWS
41,0.65,0.2,1,1,24,LSWS
41,0.65,0.2,0,1,25,LSWS
41,0.65,0.2,0,1,26,LSWS
41,0.65,0.2,0,1,27,LSWS
41,0.65,0.2,0,0,28,LSWS
41,0.65,0.2,1,1,29,LSWS
41,0.65,0.2,0,1,30,LSWS
41,0.65,0.2,0,1,31,LSWS
41,0.65,0.2,0,1,32,LSWS
41,0.65,0.2,0,0,33,LSWS
41,0.65,0.2,1,0,34,LSWS
41,0.65,0.2,1,1,35,LSWS
41,0.65,0.2,0,1,36,LSWS
41,0.65,0.2,1,1,37,LSWS
41,0.65,0.2,0,1,38,LSWS
41,0.65,0.2,0,1,39,LSWS
41,0.65,0.2,0,1,40,LSWS
41,0.65,0.2,1,1,41,LSWS
41,0.65,0.2,0,0,42,LSWS
41,0.65,0.2,0,0,43,LSWS
41,0.65,0.2,1,1,44,LSWS
41,0.65,0.2,1,1,45,LSWS
41,0.65,0.2,1,0,46,LSWS
41,0.65,0.2,0,1,47,LSWS
41,0.65,0.2,0,0,48,LSWS
41,0.65,0.2,1,0,49,LSWS
41,0.65,0.2,1,0,50,LSWS
41,0.65,0.2,1,0,51,LSWS
41,0.65,0.2,1,1,52,LSWS
41,0.65,0.2,0,1,53,LSWS
41,0.65,0.2,0,1,54,LSWS
41,0.65,0.2,0,0,55,LSWS
41,0.65,0.2,1,1,56,LSWS
41,0.65,0.2,0,1,57,LSWS
41,0.65,0.2,1,1,58,LSWS
41,0.65,0.2,1,1,59,LSWS
41,0.65,0.2,0,1,60,LSWS
41,0.65,0.2,0,1,61,LSWS
41,0.65,0.2,0,1,62,LSWS
41,0.65,0.2,0,0,63,LSWS
41,0.65,0.2,1,0,64,LSWS
41,0.65,0.2,1,0,65,LSWS
41,0.65,0.2,1,1,66,LSWS
41,0.65,0.2,0,0,67,LSWS
41,0.65,0.2,1,1,68,LSWS
41,0.65,0.2,1,1,69,LSWS
41,0.65,0.2,0,1,70,LSWS
41,0.65,0.2,0,0,71,LSWS
41,0.65,0.2,1,1,72,LSWS
41,0.65,0.2,0,1,73,LSWS
41,0.65,0.2,0,0,74,LSWS
41,0.65,0.2,1,1,75,LSWS
41,0.65,0.2,0,0,76,LSWS
41,0.65,0.2,1,1,77,LSWS
41,0.65,0.2,0,0,78,LSWS
41,0.65,0.2,1,1,79,LSWS
41,0.65,0.2,1,1,80,LSWS
41,0.65,0.2,0,1,81,LSWS
41,0.65,0.2,0,0,82,LSWS
41,0.65,0.2,1,0,83,LSWS
41,0.65,0.2,1,0,84,LSWS
41,0.65,0.2,0,0,85,LSWS
41,0.65,0.2,1,0,86,LSWS
41,0.65,0.2,1,1,87,LSWS
41,0.65,0.2,0,0,88,LSWS
41,0.65,0.2,1,1,89,LSWS
41,0.65,0.2,0,0,90,LSWS
41,0.65,0.2,1,1,91,LSWS
41,0.65,0.2,0,0,92,LSWS
41,0.65,0.2,1,1,93,LSWS
41,0.65,0.2,0,0,94,LSWS
41,0.65,0.2,1,1,95,LSWS
41,0.65,0.2,0,1,96,LSWS
41,0.65,0.2,0,0,97,LSWS
41,0.65,0.2,0,1,98,LSWS
41,0.65,0.2,0,0,99,LSWS
41,0.65,0.2,0,1,100,LSWS
41,0.65,0.2,0,0,101,LSWS
41,0.65,0.2,1,1,102,LSWS
41,0.65,0.2,0,1,103,LSWS
41,0.65,0.2,0,1,104,LSWS
41,0.65,0.2,0,1,105,LSWS
41,0.65,0.2,0,0,106,LSWS
41,0.65,0.2,1,1,107,LSWS
41,0.65,0.2,0,1,108,LSWS
41,0.65,0.2,0,1,109,LSWS
41,0.65,0.2,0,1,110,LSWS
41,0.65,0.2,1,0,111,LSWS
41,0.65,0.2,1,0,112,LSWS
41,0.65,0.2,1,1,113,LSWS
41,0.65,0.2,0,0,114,LSWS
41,0.65,0.2,1,0,115,LSWS
41,0.65,0.2,1,1,116,LSWS
41,0.65,0.2,0,1,117,LSWS
41,0.65,0.2,0,1,118,LSWS
41,0.65,0.2,0,1,119,LSWS
41,0.65,0.2,0,1,120,LSWS
42,0.65,0.2,1,0,1,LSWS
42,0.65,0.2,1,1,2,LSWS
42,0.65,0.2,0,1,3,LSWS
42,0.65,0.2,0,1,4,LSWS
42,0.65,0.2,0,1,5,LSWS
42,0.65,0.2,0,1,6,LSWS
42,0.65,0.2,0,0,7,LSWS
42,0.65,0.2,1,0,8,LSWS
42,0.65,0.2,0,0,9,LSWS
42,0.65,0.2,1,1,10,LSWS
42,0.65,0.2,0,0,11,LSWS
42,0.65,0.2,1,0,12,LSWS
42,0.65,0.2,1,1,13,LSWS
42,0.65,0.2,0,1,14,LSWS
42,0.65,0.2,0,1,15,LSWS
42,0.65,0.2,1,1,16,LSWS
42,0.65,0.2,0,1,17,LSWS
42,0.65,0.2,0,1,18,LSWS
42,0.65,0.2,0,0,19,LSWS
42,0.65,0.2,1,1,20,LSWS
42,0.65,0.2,0,1,21,LSWS
42,0.65,0.2,0,1,22,LSWS
42,0.65,0.2,0,1,23,LSWS
42,0.65,0.2,0,1,24,LSWS
42,0.65,0.2,0,1,25,LSWS
42,0.65,0.2,0,1,26,LSWS
42,0.65,0.2,1,0,27,LSWS
42,0.65,0.2,0,1,28,LSWS
42,0.65,0.2,0,1,29,LSWS
42,0.65,0.2,0,1,30,LSWS
42,0.65,0.2,0,1,31,LSWS
42,0.65,0.2,0,0,32,LSWS
42,0.65,0.2,1,1,33,LSWS
42,0.65,0.2,0,0,34,LSWS
42,0.65,0.2,1,1,35,LSWS
42,0.65,0.2,0,1,36,LSWS
42,0.65,0.2,0,0,37,LSWS
42,0.65,0.2,1,0,38,LSWS
42,0.65,0.2,1,1,39,LSWS
42,0.65,0.2,0,0,40,LSWS
42,0.65,0.2,1,1,41,LSWS
42,0.65,0.2,0,0,42,LSWS
42,0.65,0.2,1,0,43,LSWS
42,0.65,0.2,1,0,44,LSWS
42,0.65,0.2,1,1,45,LSWS
42,0.65,0.2,0,1,46,LSWS
42,0.65,0.2,0,0,47,LSWS
42,0.65,0.2,1,1,48,LSWS
42,0.65,0.2,1,1,49,LSWS
42,0.65,0.2,0,1,50,LSWS
42,0.65,0.2,0,1,51,LSWS
42,0.65,0.2,0,1,52,LSWS
42,0.65,0.2,0,1,53,LSWS
42,0.65,0.2,0,1,54,LSWS
42,0.65,0.2,0,0,55,LSWS
42,0.65,0.2,1,1,56,LSWS
42,0.65,0.2,0,1,57,LSWS
42,0.65,0.2,0,1,58,LSWS
42,0.65,0.2,0,0,59,LSWS
42,0.65,0.2,1,1,60,LSWS
42,0.65,0.2,0,1,61,LSWS
42,0.65,0.2,0,1,62,LSWS
42,0.65,0.2,0,1,63,LSWS
42,0.65,0.2,0,1,64,LSWS
42,0.65,0.2,1,1,65,LSWS
42,0.65,0.2,0,1,66,LSWS
42,0.65,0.2,0,1,67,LSWS
42,0.65,0.2,0,1,68,LSWS
42,0.65,0.2,0,0,69,LSWS
42,0.65,0.2,1,1,70,LSWS
42,0.65,0.2,0,1,71,LSWS
42,0.65,0.2,0,0,72,LSWS
42,0.65,0.2,1,0,73,LSWS
42,0.65,0.2,1,0,74,LSWS
42,0.65,0.2,1,0,75,LSWS
42,0.65,0.2,1,1,76,LSWS
42,0.65,0.2,0,1,77,LSWS
42,0.65,0.2,0,1,78,LSWS
42,0.65,0.2,0,0,79,LSWS
42,0.65,0.2,1,1,80,LSWS
42,0.65,0.2,0,1,81,LSWS
42,0.65,0.2,0,0,82,LSWS
42,0.65,0.2,1,1,83,LSWS
42,0.65,0.2,0,1,84,LSWS
42,0.65,0.2,1,1,85,LSWS
42,0.65,0.2,0,1,86,LSWS
42,0.65,0.2,0,0,87,LSWS
42,0.65,0.2,1,1,88,LSWS
42,0.65,0.2,1,0,89,LSWS
42,0.65,0.2,1,1,90,LSWS
42,0.65,0.2,1,1,91,LSWS
42,0.65,0.2,0,1,92,LSWS
42,0.65,0.2,0,1,93,LSWS
42,0.65,0.2,0,0,94,LSWS
42,0.65,0.2,1,0,95,LSWS
42,0.65,0.2,0,1,96,LSWS
42,0.65,0.2,0,1,97,LSWS
42,0.65,0.2,0,0,98,LSWS
42,0.65,0.2,1,0,99,LSWS
42,0.65,0.2,1,1,100,LSWS
42,0.65,0.2,0,1,101,LSWS
42,0.65,0.2,0,0,102,LSWS
42,0.65,0.2,0,1,103,LSWS
42,0.65,0.2,1,0,104,LSWS
42,0.65,0.2,1,1,105,LSWS
42,0.65,0.2,0,1,106,LSWS
42,0.65,0.2,1,0,107,LSWS
42,0.65,0.2,1,1,108,LSWS
42,0.65,0.2,0,0,109,LSWS
42,0.65,0.2,0,1,110,LSWS
42,0.65,0.2,1,1,111,LSWS
42,0.65,0.2,0,0,112,LSWS
42,0.65,0.2,1,1,113,LSWS
42,0.65,0.2,0,1,114,LSWS
42,0.65,0.2,0,0,115,LSWS
42,0.65,0.2,0,1,116,LSWS
42,0.65,0.2,0,1,117,LSWS
42,0.65,0.2,0,0,118,LSWS
42,0.65,0.2,1,1,119,LSWS
42,0.65,0.2,0,1,120,LSWS
43,0.65,0.2,1,0,1,LSWS
